EXERCÍCIO	CÓDIGO ÁREA DE RESULTADO	NOME ÁREA DE RESULTADO	CÓDIGO DO PROGRAMA	NOME DO  PROGRAMA	OBJETIVO DO PROGRAMA	PÚBLICO ALVO DO PROGRAMA	JUSTIFICATIVA DO PROGRAMA	NATUREZA DO PROGRAMA	TIPOLOGIA DO PROGRAMA	CLASSIFICAÇÃO DE GOVERNO	DATA INÍCIO DO PROGRAMA	DATA FIM DO PROGRAMA	UNIDADE GESTORA	CÓDIGO DO INDICADOR	NOME DO INDICADOR	FORMA DE CÁLCULO	UNIDADE DE MEDIDA	FONTE DE DADOS	VALOR DE REFERÊNCIA	DATA APURAÇÃO VALOR DE REFERÊNCIA	ÍNDICE ESPERADO ANO 1	ÍNDICE ESPERADO ANO 2	ÍNDICE ESPERADO ANO 3	ÍNDICE ESPERADO ANO 4	OBSERVAÇÃO
2024	7	MOBILIDADE URBANA	60	GESTÃO DA MOBILIDADE URBANA	RACIONALIZAR E ORGANIZAR O USO DOS DIFERENTES MODOS DE TRANSPORTE E INFRAESTRUTURA (COLETIVO, INDIVIDUAL, NÃO-MOTORIZADO, CALÇADAS, ESTACIONAMENTOS, VIAS), GARANTINDO E FACILITANDO AOS CIDADÃOS, O ACESSO FÍSICO ÀS OPORTUNIDADES E ÀS FUNÇÕES ECONÔMICAS E SOCIAIS DA CIDADE.	POPULAÇÃO DE BELO HORIZONTE E MOTORISTAS QUE CIRCULAM NA CIDADE.	AVANÇAR NA CONSTRUÇÃO DE UMA MOBILIDADE URBANA SUSTENTÁVEL, DE FORMA QUE A REALIZAÇÃO DOS DESLOCAMENTOS DE PESSOAS E BENS SEJAM FEITOS SEM COMPROMETIMENTO DO MEIO AMBIENTE, SEM DEGRADAÇÃO DAS ÁREAS E ATIVIDADES URBANAS E SEM PREJUÍZO DO PRÓPRIO TRANSPORTE.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002900018 - DIRETORIA DE ADMINISTRAÇÃO, ORÇAMENTO E FINANÇAS	621	ÍNDICE DE DESEMPENHO OPERACIONAL - IDO	"0,35 X ICP + 0,20 X IPV + 0,10 X ICV + 0,15 X ICM + 0,15 X ISV + 0,05 X IIR (SENDO:  ICP É O ÍNDICE DE CUMPRIMENTO DA PROGRAMAÇÃO; IPV É O ÍNDICE DE PONTUALIDADE DAS VIAGENS; ICV É O ÍNDICE DE CONFORTO DAS VIAGENS; ICM É O ÍNDICE DE CONFIABILIDADE MECÂNICA; ISV É O ÍNDICE DE SEGURANÇA DAS VIAGENS; IIR É O ÍNDICE DE INFRAÇÃO REGULAMENTAR)"	INDICADOR	EMPRESA DE TRANSPORTES E TRÂNSITO DE BELO HORIZONTE	65,25	31/12/2022 00:00	80	81,5	80,5	81	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	7	MOBILIDADE URBANA	304	BH INCLUSIVA, SEGURA E CIDADÃ	PROMOVER A SEGURANÇA NO TRÂNSITO PARA MELHORIA DA SAÚDE E GARANTIA DA VIDA E CONTRIBUIR PARA A MELHORIA DA QUALIDADE DE VIDA URBANA POR MEIO DE INTERVENÇÕES NO SISTEMA DE MOBILIDADE, COM ESTÍMULO AOS MODOS NÃO-MOTORIZADOS.	POPULAÇÃO QUE RESIDE E CIRCULA EM BELO HORIZONTE.	IMPLANTAR UM CONJUNTO DE AÇÕES PARA PROMOVER A SEGURANÇA NO TRÂNSITO, ESTIMULAR OS MODOS NÃO-MOTORIZADOS E AUMENTAR A PARTICIPAÇÃO POPULAR NO ACOMPANHAMENTO E NA DEFINIÇÃO DAS AÇÕES RELACIONADAS À MOBILIDADE URBANA.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002900018 - DIRETORIA DE ADMINISTRAÇÃO, ORÇAMENTO E FINANÇAS	161	TAXA DE MORTALIDADE POR ACIDENTES DE TRÂNSITO POR 100 MIL HABITANTES	NÚMERO DE ÓBITOS OCORRIDOS EM ATÉ 30 DIAS EM DECORRÊNCIA DE ACIDENTE DE TRÂNSITO EM DETERMINADO ANO / POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE PELO IBGE NO ANO X 100.000 [ATENÇÃO: INDICADOR INFORMADO COM UM ANO DE DEFASAGEM]	ÓBITOS / 100.000	DETRAN/MG E GEPTI/BHTRANS	4,48	31/12/2020 00:00	4,09	3,89	3,65	3,5	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	7	MOBILIDADE URBANA	304	BH INCLUSIVA, SEGURA E CIDADÃ	PROMOVER A SEGURANÇA NO TRÂNSITO PARA MELHORIA DA SAÚDE E GARANTIA DA VIDA E CONTRIBUIR PARA A MELHORIA DA QUALIDADE DE VIDA URBANA POR MEIO DE INTERVENÇÕES NO SISTEMA DE MOBILIDADE, COM ESTÍMULO AOS MODOS NÃO-MOTORIZADOS.	POPULAÇÃO QUE RESIDE E CIRCULA EM BELO HORIZONTE.	IMPLANTAR UM CONJUNTO DE AÇÕES PARA PROMOVER A SEGURANÇA NO TRÂNSITO, ESTIMULAR OS MODOS NÃO-MOTORIZADOS E AUMENTAR A PARTICIPAÇÃO POPULAR NO ACOMPANHAMENTO E NA DEFINIÇÃO DAS AÇÕES RELACIONADAS À MOBILIDADE URBANA.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002900018 - DIRETORIA DE ADMINISTRAÇÃO, ORÇAMENTO E FINANÇAS	607	PERCENTUAL DA EXTENSÃO DA REDE CICLOVIÁRIA IMPLANTADA EM RELAÇÃO À REDE VIÁRIA TOTAL	EXTENSÃO TOTAL DA REDE CICLOVIÁRIA (CICLOVIAS, CICLOFAIXAS E ROTAS CICLÁVEIS, INCLUINDO-SE AS RUAS DE ZONA 30) / TOTAL DA REDE VIÁRIA DA CIDADE X 100	PERCENTUAL	EMPRESA DE TRANSPORTES E TRÂNSITO DE BELO HORIZONTE	2,36	31/12/2022 00:00	2,36	2,77	2,87	3,15	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	7	MOBILIDADE URBANA	304	BH INCLUSIVA, SEGURA E CIDADÃ	PROMOVER A SEGURANÇA NO TRÂNSITO PARA MELHORIA DA SAÚDE E GARANTIA DA VIDA E CONTRIBUIR PARA A MELHORIA DA QUALIDADE DE VIDA URBANA POR MEIO DE INTERVENÇÕES NO SISTEMA DE MOBILIDADE, COM ESTÍMULO AOS MODOS NÃO-MOTORIZADOS.	POPULAÇÃO QUE RESIDE E CIRCULA EM BELO HORIZONTE.	IMPLANTAR UM CONJUNTO DE AÇÕES PARA PROMOVER A SEGURANÇA NO TRÂNSITO, ESTIMULAR OS MODOS NÃO-MOTORIZADOS E AUMENTAR A PARTICIPAÇÃO POPULAR NO ACOMPANHAMENTO E NA DEFINIÇÃO DAS AÇÕES RELACIONADAS À MOBILIDADE URBANA.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002900018 - DIRETORIA DE ADMINISTRAÇÃO, ORÇAMENTO E FINANÇAS	625	EXTENSÃO DE VIAS QUE TIVERAM REDUÇÃO DE LIMITE DE VELOCIDADE PARA 30 KM/H COM FOCO NO PROJETO ZONA 30	KM DE VIAS QUE TIVERAM REDUÇÃO DE LIMITE DE VELOCIDADE PARA 30 KM/H	KM	EMPRESA DE TRANSPORTES E TRÂNSITO DE BELO HORIZONTE	4,2	31/12/2022 00:00	5,5	7,5	8,2	10,2	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	7	MOBILIDADE URBANA	304	BH INCLUSIVA, SEGURA E CIDADÃ	PROMOVER A SEGURANÇA NO TRÂNSITO PARA MELHORIA DA SAÚDE E GARANTIA DA VIDA E CONTRIBUIR PARA A MELHORIA DA QUALIDADE DE VIDA URBANA POR MEIO DE INTERVENÇÕES NO SISTEMA DE MOBILIDADE, COM ESTÍMULO AOS MODOS NÃO-MOTORIZADOS.	POPULAÇÃO QUE RESIDE E CIRCULA EM BELO HORIZONTE.	IMPLANTAR UM CONJUNTO DE AÇÕES PARA PROMOVER A SEGURANÇA NO TRÂNSITO, ESTIMULAR OS MODOS NÃO-MOTORIZADOS E AUMENTAR A PARTICIPAÇÃO POPULAR NO ACOMPANHAMENTO E NA DEFINIÇÃO DAS AÇÕES RELACIONADAS À MOBILIDADE URBANA.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002900018 - DIRETORIA DE ADMINISTRAÇÃO, ORÇAMENTO E FINANÇAS	626	PERCENTUAL DE INTERSEÇÕES SEMAFORIZADAS COM TRAVESSIA TOTAL PARA PEDESTRES (EM RELAÇÃO AO TOTAL DE INTERSEÇÕES SEMAFORIZADAS)	TOTAL DE INTERSEÇÕES SEMAFORIZADAS COM TRAVESSIA TOTAL PARA PEDESTRES / TOTAL DE INTERSEÇÕES SEMAFORIZADAS X 100	PERCENTUAL	EMPRESA DE TRANSPORTES E TRÂNSITO DE BELO HORIZONTE	23,2	31/12/2022 00:00	23,2	23,8	25,7	26,5	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	7	MOBILIDADE URBANA	305	QUALIDADE NO TRANSPORTE COLETIVO: UM DIREITO DE TODOS	OFERECER UM SERVIÇO DE TRANSPORTE COLETIVO PÚBLICO DE QUALIDADE, REDUZINDO TEMPOS DE VIAGEM, AUMENTANDO CONFORTO, SEGURANÇA E CONFIABILIDADE NOS DESLOCAMENTOS DOS USUÁRIOS.	POPULAÇÃO DE BELO HORIZONTE USUÁRIA DO TRANSPORTE COLETIVO PÚBLICO.	IMPLANTAR UM CONJUNTO DE AÇÕES PARA MELHORAR A QUALIDADE DOS SISTEMAS DE TRANSPORTE PÚBLICO EM BELO HORIZONTE.	CONTÍNUO	FINALÍSTICO	ESTRATÉGICO	01/01/2022 00:00	31/12/2025 00:00	002900018 - DIRETORIA DE ADMINISTRAÇÃO, ORÇAMENTO E FINANÇAS	583	VELOCIDADE OPERACIONAL MÉDIA DO TRANSPORTE COLETIVO - PICO TARDE	SOMATÓRIO DA VELOCIDADE MÉDIA POR LINHA/NÚMERO DE LINHAS	QUILÔMETRO POR HORA	SISTEMA BH03 DA BHTRANS	14,65	31/12/2022 00:00	17	18	18	19	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	66	SANEAMENTO E TRATAMENTO DE FUNDOS DE VALE	"PROMOVER O ESCOAMENTO REGULAR DAS ÁGUAS COM ELIMINAÇÃO DAS ENCHENTES;MANTER PREVENTIVA E CORRETIVAMENTE OS SISTEMAS ESTRUTURAIS DAS GALERIAS;VALORIZAR AS ÁGUAS ATRAVÉS DA DESPOLUIÇÃO DOS SEUS CURSOS E CONTROLE DA PRODUÇÃO DE SEDIMENTOS;IMPLANTAÇÃO DE VIAS SANITÁRIAS QUE INTEGRARÃO A MALHA VIÁRIA."	TODOS OS MUNÍCIPES DE BELO HORIZONTE.	OS DIVERSOS SISTEMAS QUE COMPÕEM A INFRAESTRUTURA URBANA INTERAGEM ENTRE SI E INTEGRAM-SE COM O ESPAÇO URBANO. O SERVIÇO DE COLETA DE LIXO, O ESGOTAMENTO SANITÁRIO, O CONTROLE DAS EROSÕES, A SAÚDE COLETIVA, O PLANEJAMENTO DA OCUPAÇÃO DO SOLO E A ESTRUTURA VIÁRIA INTERFEREM COM O CICLO DA ÁGUA E IMPÕEM UMA DINÂMICA DE CAUSA E EFEITO ENTRE OS ELEMENTOS. A DRENAGEM, PORTANTO, SÓ PODE SER ANALISADA E DESENVOLVIDA ENQUANTO PARTE DESSE SISTEMA COMPLEXO QUE É O SISTEMA URBANO, ASSIM COMO DEVE SER PLANEJADA DE FORMA INTEGRADA AOS DEMAIS SISTEMAS E SERVIÇOS URBANOS.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	666	ÍNDICE DE SALUBRIDADE AMBIENTAL - ISA	ISA = ÍNDICE DE ABASTECIMENTO DE ÁGUA (IAB) X 0,05 + ÍNDICE DE ESGOTAMENTO SANITÁRIO (IES) X 0,35 + COLETA DE RESÍDUOS SÓLIDOS (IRS) X 0,20 + ÍNDICE DE DRENAGEM URBANA (IDR) X 0,40	INDICADOR	PLANO MUNICIPAL DE SANEAMENTO - SUDECAP	0,93	31/12/2020 00:00	0,93	0,94	0,94	0,94	
2024	8	SUSTENTABILIDADE AMBIENTAL	73	PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES, JARDIM ZOOLÓGICO E JARDIM BOTÂNICO	"1- PROMOVER O USO PÚBLICO ASSOCIADO À CONSERVAÇÃO AMBIENTAL NOS PARQUES MUNICIPAIS, ATRAVÉS DA PROMOÇÃO DE ATIVIDADES DE MANEJO E CARACTERIZAÇÃO AMBIENTAL, VISANDO GARANTIR MELHOR ORGANIZAÇÃO E EFICIÊNCIA DOS SERVIÇOS PRESTADOS. 2- ATINGIR PADRÕES ELEVADOS DE QUALIDADE TÉCNICA E TRANSPARÊNCIA NA MANUTENÇÃO, EXIBIÇÃO, CONSERVAÇÃO E GESTÃO DAS COLEÇÕES DA FLORA E FAUNA SILVESTRES, SEGUNDO A LEGISLAÇÃO AMBIENTAL VIGENTE; E PROMOVER O DESENVOLVIMENTO DE PROGRAMAS EDUCATIVOS, DE PESQUISA E DE CONSERVAÇÃO. 3- PROPORCIONAR AO PÚBLICO VISITANTE OPORTUNIDADE DE CONHECER NOVAS ESPÉCIES DE ANIMAIS E PLANTAS EM EXIBIÇÃO, QUE OFEREÇAM AMBIENTES ADEQUADOS, EDUCATIVOS E MAIS SEGUROS. 4- AMPLIAR CONHECIMENTO CIENTÍFICO SOBRE A FLORA E FAUNA SILVESTRE, PRINCIPALMENTE AS ESPÉCIES BRASILEIRAS AMEAÇADAS DE EXTINÇÃO, PROMOVER O INTERCÂMBIO COM INSTITUIÇÕES AFINS, DE ENSINO E PESQUISA E DIVULGAR RESULTADOS POR MEIO DE PUBLICAÇÕES EM EVENTOS ESPECÍFICOS."	USUÁRIOS E VISITANTES DOS PARQUES, JARDIM ZOOLÓGICO E JARDIM BOTÂNICO, COMUNIDADES DO ENTORNO DAS UNIDADES DA FUNDAÇÃO DE PARQUES MUNICIPAIS E ZOOBOTÂNICA - FPMZ, PARCEIROS PRIVADOS, ESTUDANTES E DOCENTES DO ENSINO INFANTIL, FUNDAMENTAL, MÉDIO E SUPERIOR DE ESCOLAS PÚBLICAS E PRIVADAS.	O JARDIM ZOOLÓGICO, JARDIM BOTÂNICO E OS PARQUES MUNICIPAIS TEM UM PAPEL IMPORTANTE NA CONSERVAÇÃO DE ESPÉCIES DA FLORA E FAUNA, BRASILEIRAS E EXÓTICAS, POR MEIO DE SUAS ATIVIDADES DE MANUTENÇÃO, MANEJO, EDUCAÇÃO AMBIENTAL E PESQUISA. PARA CUMPRIREM SEU PAPEL É PRECISO INVESTIR CONSTANTEMENTE NA MELHORIA DAS CONDIÇÕES DE ATENDIMENTO AO PÚBLICO, MANUTENÇÃO E EXIBIÇÃO DAS PLANTAS E ANIMAIS, NA INFRAESTRUTURA, NO APERFEIÇOAMENTO PROFISSIONAL E EM PROJETOS DE PESQUISA, TANTO COM ESPÉCIES QUE SE ENCONTRAM SOB CUIDADOS HUMANOS, COMO NA NATUREZA. SUA CONTRIBUIÇÃO PARA A EDUCAÇÃO E CONSCIENTIZAÇÃO PÚBLICA PARA A CONSERVAÇÃO DA NATUREZA COMO UM TODO É DE EXTREMA IMPORTÂNCIA, ESPECIALMENTE, PARA O PÚBLICO QUE VIVE EM AMBIENTES URBANOS.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	003100023 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	640	NÚMERO DE VISITANTES NA ZOOBOTÂNICA	NÚMERO DE VISITANTES NA ZOOBOTÂNICA	NÚMERO DE VISITANTES	FUNDAÇÃO DE PARQUES MUNICIPAIS E ZOOBOTÂNICA	64349	31/12/2020 00:00	237583	324200	410817	497434	
2024	8	SUSTENTABILIDADE AMBIENTAL	73	PRESERVAÇÃO E CONSERVAÇÃO DA FAUNA E FLORA EM PARQUES, JARDIM ZOOLÓGICO E JARDIM BOTÂNICO	"1- PROMOVER O USO PÚBLICO ASSOCIADO À CONSERVAÇÃO AMBIENTAL NOS PARQUES MUNICIPAIS, ATRAVÉS DA PROMOÇÃO DE ATIVIDADES DE MANEJO E CARACTERIZAÇÃO AMBIENTAL, VISANDO GARANTIR MELHOR ORGANIZAÇÃO E EFICIÊNCIA DOS SERVIÇOS PRESTADOS. 2- ATINGIR PADRÕES ELEVADOS DE QUALIDADE TÉCNICA E TRANSPARÊNCIA NA MANUTENÇÃO, EXIBIÇÃO, CONSERVAÇÃO E GESTÃO DAS COLEÇÕES DA FLORA E FAUNA SILVESTRES, SEGUNDO A LEGISLAÇÃO AMBIENTAL VIGENTE; E PROMOVER O DESENVOLVIMENTO DE PROGRAMAS EDUCATIVOS, DE PESQUISA E DE CONSERVAÇÃO. 3- PROPORCIONAR AO PÚBLICO VISITANTE OPORTUNIDADE DE CONHECER NOVAS ESPÉCIES DE ANIMAIS E PLANTAS EM EXIBIÇÃO, QUE OFEREÇAM AMBIENTES ADEQUADOS, EDUCATIVOS E MAIS SEGUROS. 4- AMPLIAR CONHECIMENTO CIENTÍFICO SOBRE A FLORA E FAUNA SILVESTRE, PRINCIPALMENTE AS ESPÉCIES BRASILEIRAS AMEAÇADAS DE EXTINÇÃO, PROMOVER O INTERCÂMBIO COM INSTITUIÇÕES AFINS, DE ENSINO E PESQUISA E DIVULGAR RESULTADOS POR MEIO DE PUBLICAÇÕES EM EVENTOS ESPECÍFICOS."	USUÁRIOS E VISITANTES DOS PARQUES, JARDIM ZOOLÓGICO E JARDIM BOTÂNICO, COMUNIDADES DO ENTORNO DAS UNIDADES DA FUNDAÇÃO DE PARQUES MUNICIPAIS E ZOOBOTÂNICA - FPMZ, PARCEIROS PRIVADOS, ESTUDANTES E DOCENTES DO ENSINO INFANTIL, FUNDAMENTAL, MÉDIO E SUPERIOR DE ESCOLAS PÚBLICAS E PRIVADAS.	O JARDIM ZOOLÓGICO, JARDIM BOTÂNICO E OS PARQUES MUNICIPAIS TEM UM PAPEL IMPORTANTE NA CONSERVAÇÃO DE ESPÉCIES DA FLORA E FAUNA, BRASILEIRAS E EXÓTICAS, POR MEIO DE SUAS ATIVIDADES DE MANUTENÇÃO, MANEJO, EDUCAÇÃO AMBIENTAL E PESQUISA. PARA CUMPRIREM SEU PAPEL É PRECISO INVESTIR CONSTANTEMENTE NA MELHORIA DAS CONDIÇÕES DE ATENDIMENTO AO PÚBLICO, MANUTENÇÃO E EXIBIÇÃO DAS PLANTAS E ANIMAIS, NA INFRAESTRUTURA, NO APERFEIÇOAMENTO PROFISSIONAL E EM PROJETOS DE PESQUISA, TANTO COM ESPÉCIES QUE SE ENCONTRAM SOB CUIDADOS HUMANOS, COMO NA NATUREZA. SUA CONTRIBUIÇÃO PARA A EDUCAÇÃO E CONSCIENTIZAÇÃO PÚBLICA PARA A CONSERVAÇÃO DA NATUREZA COMO UM TODO É DE EXTREMA IMPORTÂNCIA, ESPECIALMENTE, PARA O PÚBLICO QUE VIVE EM AMBIENTES URBANOS.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	003100023 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS	734	INDICADOR GERAL DAS CONDIÇÕES DE MANUTENÇÃO DOS PARQUES ABERTOS AO PÚBLICO, DO JARDIM ZOOLÓGICO E DO JARDIM BOTÂNICO	SOMA DAS NOTAS DAS CONDIÇÕES DE MANUTENÇÃO DOS PARQUES ABERTOS, DO JARDINS ZOO E BOTÂNICO / NOTA MÁXIMA DAS CONDIÇÕES DE MANUTENÇÃO DOS PARQUES ABERTOS, DOS JARDINS ZOO E BOTÂNICO * 100	PERCENTUAL	FUNDAÇÃO DE PARQUES MUNICIPAIS E ZOOBOTÂNICA	69,25	01/01/2021 00:00	76,75	80,5	84,25	88	
2024	8	SUSTENTABILIDADE AMBIENTAL	228	COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS	GARANTIR SERVIÇOS DE LIMPEZA URBANA,  ELABORAR O PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS COM AMPLA PARTICIPAÇÃO SOCIAL EM TODAS AS REGIONAIS, EXPANDIR OS SERVIÇOS DE COLETA, INCLUINDO-SE COLETA SELETIVA, EXPANDIR O NÚMERO DE GALPÕES DE TRIAGEM DA COLETA SELETIVA COM A INCLUSÃO SOCIAL DOS CATADORES, FOMENTAR A INSTALAÇÃO DE UNIDADES EMPRESARIAIS PARA PROCEDER AO TRATAMENTO E/OU AO BENEFICIAMENTO SUSTENTÁVEL DOS RESÍDUOS SÓLIDOS DE FORMA INTEGRADA COM OS MUNICÍPIOS DA RMBH E DO ESTADO DE MG, OTIMIZAR A LIMPEZA DE CÓRREGOS ABERTOS E REDUZIR A DEPOSIÇÃO CLANDESTINA DE RESÍDUOS, VISANDO À MELHORIA DO MEIO AMBIENTE E DA SAÚDE PÚBLICA.	POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.	GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002300033 - DIRETORIA OPERACIONAL	627	POPULAÇÃO ATENDIDA POR COLETA SELETIVA	POPULAÇÃO RESIDENTE NAS ÁREAS COM DISPONIBILIDADE DO SERVIÇO DE COLETA SELETIVA / POPULAÇÃO TOTAL DO MUNICÍPIO X 100	PERCENTUAL	SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU	15	31/12/2020 00:00	31	36	38	45	METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2024	8	SUSTENTABILIDADE AMBIENTAL	228	COLETA, DESTINAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS	GARANTIR SERVIÇOS DE LIMPEZA URBANA,  ELABORAR O PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS COM AMPLA PARTICIPAÇÃO SOCIAL EM TODAS AS REGIONAIS, EXPANDIR OS SERVIÇOS DE COLETA, INCLUINDO-SE COLETA SELETIVA, EXPANDIR O NÚMERO DE GALPÕES DE TRIAGEM DA COLETA SELETIVA COM A INCLUSÃO SOCIAL DOS CATADORES, FOMENTAR A INSTALAÇÃO DE UNIDADES EMPRESARIAIS PARA PROCEDER AO TRATAMENTO E/OU AO BENEFICIAMENTO SUSTENTÁVEL DOS RESÍDUOS SÓLIDOS DE FORMA INTEGRADA COM OS MUNICÍPIOS DA RMBH E DO ESTADO DE MG, OTIMIZAR A LIMPEZA DE CÓRREGOS ABERTOS E REDUZIR A DEPOSIÇÃO CLANDESTINA DE RESÍDUOS, VISANDO À MELHORIA DO MEIO AMBIENTE E DA SAÚDE PÚBLICA.	POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE, GERADORES DE RESÍDUOS DE CONSTRUÇÃO CIVIL E DE RESÍDUOS DE SERVIÇOS DE SAÚDE E EMPREENDEDORES DA ÁREA DE TRATAMENTO, BENEFICIAMENTO E/OU REAPROVEITAMENTO DE RESÍDUOS SÓLIDOS.	GARANTIR A UNIVERSALIZAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA COM QUALIDADE, A ELABORAÇÃO DO PLANO MUNICIPAL DE RESÍDUOS SÓLIDOS, A REDUÇÃO DA GERAÇÃO DE RESÍDUOS NA ORIGEM, A SEPARAÇÃO DE RESÍDUOS PARA RECICLAGEM COM INCLUSÃO SOCIAL E GERAÇÃO DE RENDA, A AMPLIAÇÃO DOS GALPÕES DE TRIAGEM DO MATERIAL RECICLÁVEL COLETADO, O TRATAMENTO E/OU BENEFICIAMENTO DO RESTANTE DOS RESÍDUOS ATRAVÉS DE NOVAS TECNOLOGIAS E NOVAS INSTALAÇÕES EMPRESARIAIS DA CADEIA PRODUTIVA DA RECICLAGEM, BEM COMO A REDUÇÃO DE PRÁTICAS INADEQUADAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA.	CONTÍNUO	FINALÍSTICO	ASSOCIADO	01/01/2022 00:00	31/12/2025 00:00	002300033 - DIRETORIA OPERACIONAL	633	ABRANGÊNCIA DOS SERVIÇOS DE LIMPEZA EM ZEIS	NÚMERO TOTAL DE VILAS TOTALMENTE ATENDIDAS PELOS SERVIÇOS DE COLETA, VARRIÇÃO, CAPINA E LIMPEZA DA REDE DE DRENAGEM SUPERFICIAL / TOTAL DE VILAS CONFORME CADASTRO DA URBEL X 100	PERCENTUAL	SUPERINTENDÊNCIA DE LIMPEZA URBANA - SLU	100	31/12/2020 00:00	100	100	100	100	
