EXERCÍCIO;CÓDIGO ÁREA DE RESULTADO;NOME ÁREA DE RESULTADO;CÓDIGO DO PROGRAMA;NOME DO  PROGRAMA;OBJETIVO DO PROGRAMA;PÚBLICO ALVO DO PROGRAMA;JUSTIFICATIVA DO PROGRAMA;NATUREZA DO PROGRAMA;TIPOLOGIA DO PROGRAMA;CLASSIFICAÇÃO DE GOVERNO;DATA INÍCIO DO PROGRAMA;DATA FIM DO PROGRAMA;UNIDADE GESTORA;CÓDIGO DO INDICADOR;NOME DO INDICADOR;FORMA DE CÁLCULO;UNIDADE DE MEDIDA;FONTE DE DADOS;VALOR DE REFERÊNCIA;DATA APURAÇÃO VALOR DE REFERÊNCIA;ÍNDICE ESPERADO ANO 1;ÍNDICE ESPERADO ANO 2;ÍNDICE ESPERADO ANO 3;ÍNDICE ESPERADO ANO 4;OBSERVAÇÃO
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0013;GESTÃO DO SISTEMA TRIBUTÁRIO MUNICIPAL;"1- Desenvolver as atividades relativas à cobrança de créditos fiscais e tributários inscritos em dívida ativa; 2- Manter coletânea atualizada da legislação tributária municipal, orientando os contribuintes sobre sua correta aplicação; 3- Desenvolver as atividades relativas ao lançamento, arrecadação e fiscalização de tributos mobiliários e imobiliários, mantendo atualizado o cadastro respectivo; 4- Desenvolver as atividades relativas à cobrança de créditos fiscais e tributários e de fiscalização; 5- Julgar em primeiro grau e grau superior de recursos os processos relativos aos créditos fiscais e tributários do município, observando as normas legais e regulamentares.";PREFEITURA DE BELO HORIZONTE E CONTRIBUINTES.;MONITORAMENTO SISTEMÁTICO DO RECOLHIMENTO DOS IMPOSTOS MUNICIPAIS E COBRANÇA DOS CONTRIBUINTES COM OMISSÃO OU INADIMPLÊNCIA.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001000005 - SUBSECRETARIA DA RECEITA MUNICIPAL;738;TAXA DE ADIMPLÊNCIA TAXAS MOBILIÁRIAS;VALOR DO TRIBUTO LANÇADO E RECOLHIDO DENTRO DO PRAZO/VALOR TOTAL LANÇADO * 100;PERCENTUAL;SECRETARIA MUNICIPAL DE FAZENDA;54,2;31/12/2020 00:00;69;70;71;72; 
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0013;GESTÃO DO SISTEMA TRIBUTÁRIO MUNICIPAL;"1- Desenvolver as atividades relativas à cobrança de créditos fiscais e tributários inscritos em dívida ativa; 2- Manter coletânea atualizada da legislação tributária municipal, orientando os contribuintes sobre sua correta aplicação; 3- Desenvolver as atividades relativas ao lançamento, arrecadação e fiscalização de tributos mobiliários e imobiliários, mantendo atualizado o cadastro respectivo; 4- Desenvolver as atividades relativas à cobrança de créditos fiscais e tributários e de fiscalização; 5- Julgar em primeiro grau e grau superior de recursos os processos relativos aos créditos fiscais e tributários do município, observando as normas legais e regulamentares.";PREFEITURA DE BELO HORIZONTE E CONTRIBUINTES.;MONITORAMENTO SISTEMÁTICO DO RECOLHIMENTO DOS IMPOSTOS MUNICIPAIS E COBRANÇA DOS CONTRIBUINTES COM OMISSÃO OU INADIMPLÊNCIA.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001000005 - SUBSECRETARIA DA RECEITA MUNICIPAL;739;TAXA DE ADIMPLÊNCIA DO IPTU E TAXAS IMOBILIÁRIAS;VALOR DO TRIBUTO LANÇADO E RECOLHIDO DENTRO DO PRAZO/VALOR TOTAL LANÇADO * 100;PERCENTUAL;SECRETARIA MUNICIPAL DE FAZENDA;81,7;31/12/2020 00:00;85;86;87;88; 
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0014;GESTÃO DOS RECURSOS HUMANOS;ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.;SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.;POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS;661;INDICE DE ABSENTEÍSMO DOS SERVIDORES PÚBLICOS MUNICIPAIS;NÚMERO DE DIAS DE LICENÇA / (QUADRO DE PESSOAL X 365 DIAS CORRIDOS) X 100;PERCENTUAL;SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO;2,37;31/12/2019 00:00;2,37;2,37;2,37;2,37; 
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0014;GESTÃO DOS RECURSOS HUMANOS;ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.;SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.;POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS;721;ÍNDICE DE SERVIDORES AVALIADOS POR COMPETÊNCIAS ELETRONICAMENTE;Nº DE AVALIAÇÕES CONCLUÍDAS/ Nº DE AVALIAÇÕES GERADAS X 100;PERCENTUAL;SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO;97;01/03/2021 00:00;97;97;97;97; 
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0014;GESTÃO DOS RECURSOS HUMANOS;ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.;SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.;POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS;723;Nº DE SERVIÇOS DE PESSOAL SOLICITADOS VIRTUALMENTE - ADMINISTRAÇÃO INDIRETA (FUNDAÇÕES E AUTARQUIAS);Nº DE SERVIÇOS DE PESSOAL DISPONÍVEIS PARA SOLICITAÇÃO VIRTUAL - ADMINISTRAÇÃO INDIRETA (FUNDAÇÕES E AUTARQUIAS);NÚMERO ABSOLUTO;SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO;0;26/08/2021 00:00;5;10;14;0;METAS ALTERADAS NA REVISÃO DO PPAG 2024/2025.
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0014;GESTÃO DOS RECURSOS HUMANOS;ATUAR NA GESTÃO DE PESSOAS VISANDO O DESENVOLVIMENTO E A VALORIZAÇÃO DOS SERVIDORES PÚBLICOS COM FOCO NA ESTRATÉGIA ORGANIZACIONAL.;SERVIDORES E EMPREGADOS PÚBLICOS MUNICIPAIS DA ADMINISTRAÇÃO DIRETA E INDIRETA.;POSSIBILITAR O INCREMENTO DE CONHECIMENTOS E HABILIDADES, PARA A MELHORIA DO DESEMPENHO DOS SERVIDORES E EMPREGADOS PÚBLICOS E A CONSEQUENTE MELHORIA DOS SERVIÇOS PÚBLICOS PRESTADOS AOS CIDADÃOS, BEM COMO PROMOVER AÇÕES DE PROMOÇÃO À SAÚDE VISANDO A QUALIDADE DE VIDA FÍSICA E MENTAL DOS SERVIDORES A FIM DE UMA MELHORA NA SUA PRODUTIVIDADE E ENTREGA, GARANTINDO TAMBÉM A PREVENÇÃO DE AGRAVOS ÀS DOENÇAS.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001400010 - SUBSECRETARIA DE GESTÃO DE PESSOAS;724;ÍNDICE DE PASTAS FUNCIONAIS DE AGENTES PÚBLICOS ATIVOS DIGITALIZADAS - ADMINISTRAÇÃO DIRETA;PASTAS FUNCIONAIS DE AGENTES PÚBLICOS ATIVOS DIGITALIZADAS - ADMINISTRAÇÃO DIRETA / TOTAL DE PASTAS FUNCIONAIS DE AGENTES PÚBLICOS ATIVOS - ADMINISTRAÇÃO DIRETA * 100;PERCENTUAL;SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO;5;26/08/2021 00:00;75;85;95;100; 
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0015;DIVULGAÇÃO INSTITUCIONAL DO MUNICÍPIO;Prover o cidadão de todas as informações de caráter público geradas pela PBH.;TODOS OS MUNÍCIPES E VISITANTES DE BELO HORIZONTE.;"É DEVER DO PODER PÚBLICO MUNICIPAL: 1 - PRESTAR CONTAS DE TODOS OS ATOS DE GOVERNO, CONSAGRANDO SEU CARÁTER DE TRANSPARÊNCIA E PUBLICIDADE; 2 - PRESTAR AO CIDADÃO TODAS AS INFORMAÇÕES QUE CONSIDERE DE INTERESSE PÚBLICO E QUE FACILITEM OU MELHOREM A CONVIVÊNCIA NA CIDADE.";Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001900003 - DIRETORIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;0019;PROTEÇÃO SOCIAL BÁSICA;Prover serviços, programas, projetos e benefícios, em especial para famílias, indivíduos e grupos, que deles necessitarem, contribuindo com a inclusão dos usuários, ampliando o acesso aos bens e serviços socioassistenciais.;CIDADÃOS E GRUPOS EM SITUAÇÃO DE VULNERABILIDADE E RISCOS.;A PROTEÇÃO SOCIAL BÁSICA GARANTE O ATENDIMENTO DA POPULAÇÃO QUE VIVE EM SITUAÇÃO DE VULNERABILIDADE SOCIAL DECORRENTE DA POBREZA, PRIVAÇÃO POR AUSÊNCIA DE RENDA, PRECÁRIO ACESSO AOS SERVIÇOS PÚBLICOS, FRAGILIZAÇÃO DOS VÍNCULOS AFETIVOS.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001500026 - SUBSECRETARIA DE ASSISTÊNCIA SOCIAL;;;;;;;;;;;;
2025;03;PROTEÇÃO SOCIAL, SEGURANÇA ALIMENTAR E ESPORTES;0020;PROTEÇÃO SOCIAL ESPECIAL;Prover serviços, programas, projetos e benefícios, em especial para famílias, indivíduos e grupos, que se encontram em situação de risco pessoal e social, por ocorrência de abandono, maus tratos físicos, e ou, psíquicos, abuso sexual, uso de substância psicoativa, cumprimento de medida socioeducativa, situação de rua, situação de trabalho infantil, entre outras.;CIDADÃOS , GRUPOS E FAMÍLIAS.;A PROTEÇÃO SOCIAL ESPECIAL  GARANTE ATENDIMENTO A FAMÍLIAS E INDIVÍDUOS QUE SE ENCONTRAM EM SITUAÇÃO DE RISCO, POR OCORRÊNCIA DE ABANDONO, MAUS TRATOS, ABUSO SEXUAL, USO DE SUBSTÂNCIA PSICOATIVA, CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA, SITUAÇÃO DE RUA, SITUAÇÃO DE TRABALHO INFANTIL, ENTRE OUTRAS.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001500026 - SUBSECRETARIA DE ASSISTÊNCIA SOCIAL;;;;;;;;;;;;
2025;11;EIXO ADMINISTRATIVO;0026;GESTÃO PREVIDENCIÁRIA MUNICIPAL;Coordenar e gerenciar a Previdência Municipal.;SERVIDORES VINCULADOS AO REGIME PRÓPRIO DE PREVIDÊNCIA.;A ORGANIZAÇÃO ADMINISTRATIVA E O GERENCIAMENTO RESPONSÁVEL, EFICAZ E EFICIENTE DOS RECURSOS DA PREVIDÊNCIA MUNICIPAL, IRÁ GARANTIR AO SERVIDOR O ACESSO AOS SEUS DIREITOS E BENEFÍCIOS PREVIDENCIÁRIOS.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001400034 - SUBSECRETARIA DE GESTÃO PREVIDENCIÁRIA E DA SAÚDE DO SEGURADO;726;PRAZO DE CONCESSÃO DO BENEFICIO DE APOSENTADORIA;PRAZO MÉDIO DE CONCESSÃO DO BENEFICIO DE APOSENTADORIA (APURADO ANUALMENTE, PELA MÉDIA APURADA MENSALMENTE);Dias;SECRETARIA MUNICIPAL DE PLANEJAMENTO, ORÇAMENTO E GESTÃO;117;31/12/2020 00:00;60;60;60;60;O INDICADOR É CALCULADO NA ABERTURA DO PROCESSO DE APOSENTADORIA ATÉ A DATA DA SUA PUBLICAÇÃO. METODOLOGIA ALTERADA NA REVISÃO DO PPAG 2024/2025.
2025;01;SAÚDE;0028;VIGILÂNCIA EM SAÚDE;REALIZAR MONITORAMENTO SISTEMÁTICO DO ESTADO DE SAÚDE NO TERRITÓRIO, TENDO COMO ESTRATÉGIA PRIORITÁRIA A EFETIVAÇÃO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE NO MUNICÍPIO.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE AUMENTAR A EFICIÊNCIA OPERACIONAL DA PREVENÇÃO E CONTROLE DAS DOENÇAS E AGRAVOS, REDUZINDO SUA LETALIDADE, PROMOVER A INTEGRAÇÃO DAS ÁREAS DE VIGILÂNCIA E DESENVOLVER PROCESSOS SIMPLIFICADOS DE AVALIAÇÃO DO RISCO EM SAÚDE, FOMENTANDO AS AÇÕES DE PROMOÇÃO À SAÚDE E A INTERSETORIALIDADE E REDUZINDO A MORBIMORTALIDADE POR DOENÇAS E AGRAVOS MAIS PREVALENTES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;631;TAXA DE MORTALIDADE PREMATURA PELAS PRINCIPAIS DCNT (PADRONIZADA POR IDADE);NÚMERO DE ÓBITOS POR DOENÇAS CRÔNICAS NÃO TRANSMISSÍVEIS (DCNT), DE ADULTOS COM IDADE ENTRE 30 E 69 ANOS / POPULAÇÃO RESIDENTE ADULTA COM IDADE ENTRE 30 E 69 ANOS NO MUNICÍPIO DE BELO HORIZONTE X 100.000;Óbitos / 100.000;SISTEMA DE INFORMAÇÃO SOBRE MORTALIDADE - SIM / MS;210,75;31/12/2020 00:00;206,5;210,39;208,28;206,19;INDICADOR INFORMADO COM UM ANO DE DEFASAGEM
2025;01;SAÚDE;0028;VIGILÂNCIA EM SAÚDE;REALIZAR MONITORAMENTO SISTEMÁTICO DO ESTADO DE SAÚDE NO TERRITÓRIO, TENDO COMO ESTRATÉGIA PRIORITÁRIA A EFETIVAÇÃO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE NO MUNICÍPIO.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE AUMENTAR A EFICIÊNCIA OPERACIONAL DA PREVENÇÃO E CONTROLE DAS DOENÇAS E AGRAVOS, REDUZINDO SUA LETALIDADE, PROMOVER A INTEGRAÇÃO DAS ÁREAS DE VIGILÂNCIA E DESENVOLVER PROCESSOS SIMPLIFICADOS DE AVALIAÇÃO DO RISCO EM SAÚDE, FOMENTANDO AS AÇÕES DE PROMOÇÃO À SAÚDE E A INTERSETORIALIDADE E REDUZINDO A MORBIMORTALIDADE POR DOENÇAS E AGRAVOS MAIS PREVALENTES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;703;COBERTURA VACINAL DE POLIOMELITE INATIVADA E PENTAVALENTE;Nº DE TERCEIRAS DOSES APLICADAS DE POLIO E PENTAVALENTE (DTP+HIB+HEP B) EM MENORES DE 1 ANO DE IDADE /QUANTIDADE DE CRIANÇAS MENORES DE 1 ANO CADASTRADAS, IDENFICADAS E VINCULADAS CORRETAMENTE NO MUNICÍPIO NO PERÍODO X 100;PERCENTUAL;SISTEMA DE INFORMAÇÕES DO PROGRAMA NACIONAL DE IMUNIZAÇÕES - SIPNI;56,66;31/12/2020 00:00;95;95;95;95; 
2025;01;SAÚDE;0028;VIGILÂNCIA EM SAÚDE;REALIZAR MONITORAMENTO SISTEMÁTICO DO ESTADO DE SAÚDE NO TERRITÓRIO, TENDO COMO ESTRATÉGIA PRIORITÁRIA A EFETIVAÇÃO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE NO MUNICÍPIO.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE AUMENTAR A EFICIÊNCIA OPERACIONAL DA PREVENÇÃO E CONTROLE DAS DOENÇAS E AGRAVOS, REDUZINDO SUA LETALIDADE, PROMOVER A INTEGRAÇÃO DAS ÁREAS DE VIGILÂNCIA E DESENVOLVER PROCESSOS SIMPLIFICADOS DE AVALIAÇÃO DO RISCO EM SAÚDE, FOMENTANDO AS AÇÕES DE PROMOÇÃO À SAÚDE E A INTERSETORIALIDADE E REDUZINDO A MORBIMORTALIDADE POR DOENÇAS E AGRAVOS MAIS PREVALENTES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;793;PERCENTUAL DE ALVARÁS SANITÁRIOS DE ALTO RISCO COM O PRIMEIRO ATENDIMENTO EM ATÉ 30 DIAS;NÚMERO DE SOLICITAÇÕES DE ALVARÁ SANITÁRIO DE ALTO RISCO COM PRIMEIRO ATENDIMENTO REALIZADO EM ATÉ 30 DIAS NO PERÍODO / NÚMERO TOTAL DE SOLICITAÇÕES DE ALVARÁ SANITÁRIO DE ALTO RISCO NO PERÍODO X 100;PERCENTUAL;SMSA / DVSA;72,62;31/12/2023 00:00;0;0;0;80;INDICADOR INSERIDO NA REVISÃO DO PPAG 2025.
2025;01;SAÚDE;0028;VIGILÂNCIA EM SAÚDE;REALIZAR MONITORAMENTO SISTEMÁTICO DO ESTADO DE SAÚDE NO TERRITÓRIO, TENDO COMO ESTRATÉGIA PRIORITÁRIA A EFETIVAÇÃO DAS AÇÕES DE VIGILÂNCIA EM SAÚDE NO MUNICÍPIO.;POPULAÇÃO DE BELO HORIZONTE, ORGANIZADA POR REGIONAIS DE SAÚDE.;BUSCA-SE AUMENTAR A EFICIÊNCIA OPERACIONAL DA PREVENÇÃO E CONTROLE DAS DOENÇAS E AGRAVOS, REDUZINDO SUA LETALIDADE, PROMOVER A INTEGRAÇÃO DAS ÁREAS DE VIGILÂNCIA E DESENVOLVER PROCESSOS SIMPLIFICADOS DE AVALIAÇÃO DO RISCO EM SAÚDE, FOMENTANDO AS AÇÕES DE PROMOÇÃO À SAÚDE E A INTERSETORIALIDADE E REDUZINDO A MORBIMORTALIDADE POR DOENÇAS E AGRAVOS MAIS PREVALENTES.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;794;TESTES RÁPIDOS DE HIV, SÍFILIS E HEPATITES VIRAIS;SOMA DO NÚMERO DE AÇÕES DE TESTAGEM RÁPIDA EM HIV, SIFILIS E HEPATITES VIRAIS REALIZADAS;TESTE;SOLUÇÃO INTEGRADA DE GESTÃO HOSPITALAR, AMBULATORIAL E DE REGULAÇÃO (SIGRAH);362818;31/12/2023 00:00;0;0;0;240000;INDICADOR INSERIDO NA REVISÃO DO PPAG 2025.
2025;01;SAÚDE;0030;ATENDIMENTO AMBULATORIAL, EMERGENCIAL E HOSPITALAR;Propiciar serviço qualificado na assistência médico-hospitalar aos pacientes do Sistema Único de Saúde - SUS.;PACIENTES DO SUS.;O HOSPITAL ODILON BEHRENS - HOB É REFERÊNCIA PARA O ATENDIMENTO DE PACIENTES GRAVES TRAZIDOS PELO SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA - SAMU OU POR DEMANDA DIRETA E, TAMBÉM, UM DOS CENTROS DE ENSINO E DE ESPECIALIDADES AMBULATORIAIS DE BELO HORIZONTE.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001600387 - SUBSECRETARIA DE ORÇAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0033;ENCARGOS COM INATIVOS DO LEGISLATIVO;Efetuar o pagamento de Inativos do Legislativo.;INATIVOS DO LEGISLATIVO.;MANTER O ATENDIMENTO AOS INATIVOS COM QUALIDADE DE PRESTAÇÃO DE SERVIÇOS, EFICÁCIA E EFICIÊNCIA.;Contínuo;GESTÃO DE POLÍTICAS PÚBLICAS;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;003 - PODER LEGISLATIVO;;;;;;;;;;;;
2025;10;ATENDIMENTO AO CIDADÃO E MELHORIA DA GESTÃO PÚBLICA;0044;QUALIFICAÇÃO DOS PRÓPRIOS MUNICIPAIS;Promover a manutenção, reforma e/ou ampliação da rede de próprios municipais.;TODOS OS MUNÍCIPES DE BELO HORIZONTE.;A PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE QUALIDADE PRESSUPÕE UMA REDE DE PRÓPRIOS MUNICIPAIS EM CONDIÇÕES DE ATENDIMENTO QUE PROPORCIONEM SEGURANÇA E CONFORTO AO MUNÍCIPE.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;08;SUSTENTABILIDADE AMBIENTAL;0046;OPERACIONALIZAÇÃO E MODERNIZAÇÃO DA LIMPEZA PÚBLICA;Otimizar e melhorar a prestação dos serviços de limpeza urbana no Município de Belo Horizonte, visando a melhoria do meio ambiente e da saúde pública.;POPULAÇÃO DO MUNICÍPIO DE BELO HORIZONTE.;GARANTIR A UNIVERSALIZAÇÃO E QUALIDADE DA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA URBANA, BEM COMO O ADEQUADO TRATAMENTO DOS RESÍDUOS E A REDUÇÃO DE PRÁTICAS INCORRETAS DE DISPOSIÇÃO DE RESÍDUOS NA ÁREA URBANA, VISANDO GARANTIR A SALUBRIDADE DO MEIO URBANO PRESERVANDO A SAÚDE PÚBLICA.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;002300033 - DIRETORIA OPERACIONAL;;;;;;;;;;;;
2025;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;0057;GESTÃO DA POLÍTICA URBANA;Elaborar e implementar a política e a gestão de desenvolvimento urbano do Município, buscando igualdade no acesso à cidade, reduzindo as desigualdades socio-espaciais e respeitando as condições ambientais.;TODOS OS MUNÍCIPES DE BELO HORIZONTE.;PROMOVER A DISTRIBUIÇÃO MAIS JUSTA E EQUILIBRADA DA POPULAÇÃO NO ESPAÇO DA CIDADE, BUSCANDO COMPATIBILIZAR O CRESCIMENTO E O DESENVOLVIMENTO URBANOS COM A PRODUÇÃO DE UM ESPAÇO TECNICAMENTE ORGANIZADO E SOCIALMENTE MAIS JUSTO.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001300013 - SUBSECRETARIA DE PLANEJAMENTO, GESTÃO E FINANÇAS;;;;;;;;;;;;
2025;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;0059;COORDENAÇÃO DA POLÍTICA URBANA;Coordenar a elaboração e implementação da política de regulação e controle urbano do Município.;TODOS OS MUNÍCIPES DE BELO HORIZONTE.;APLICAÇÃO DAS NORMAS DA POLÍTICA DE REGULAÇÃO E CONTROLE URBANO, VISANDO O PLENO CUMPRIMENTO DA FUNÇÃO SOCIAL DA PROPRIEDADE E AO BEM ESTAR DA POPULAÇÃO.;Contínuo;FINALÍSTICO;ASSOCIADO;01/01/2022 00:00;31/12/2025 00:00;001800011 - DIRETORIA DE GESTÃO E FINANÇAS;651;PERCENTUAL DE ESTUDOS DE IMPACTO DE VIZINHANÇA - EIVS ANALISADOS EM ATÉ 60 DIAS;ESTUDOS DE IMPACTO DE VIZINHANÇA - EIVS ANALISADOS EM ATÉ 60 DIAS / EIVS ANALISADOS NO PERÍODO X 100;PERCENTUAL;SECRETARIA MUNICIPAL DE POLÍTICA URBANA;62,9;31/12/2020 00:00;70;75;80;85; 
