PPACODNUMERO;ANO REFERÊNCIA;ÁREA DE RESULTADO;ÁREA DE RESULTADO NOME;U.O.;U.O. NOME;PROGRAMA;PROGRAMA NOME;AÇÃO;AÇÃO NOME;SUBAÇÃO;SUBAÇÃO NOME;PRODUTO;UNIDADE DE MEDIDA;META FÍSICA ANO 1;META FÍSICA ANO 2;META FÍSICA ANO 3;META FÍSICA ANO 4
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1202;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS;0078;E. I. - LOA 1037 - REVITALIZAÇAO DO CANTEIRO CENTRAL DA AV. IVAÍ - BAIRRO DOM BOSCO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1202;CONSTRUÇÃO, AMPLIAÇÃO E REFORMA DE PRAÇAS E CANTEIROS;0079;E. I. - LOA 1038 - REALIZAÇAO DE MELHORIAS E REVITALIZAÇAO NA PRAÇA GIORDANO BRUNO - BAIRRO PALMARES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1203;SANEAMENTO INTEGRADO, DRENAGEM E TRATAMENTO DE FUNDOS DE VALE;0003;Serviços e Obras de Contenção e Manutenção em Redes de Drenagem Pluvial;INTERVENÇÃO POR BACIA DE DETENÇÃO DE CHEIAS;UNIDADE;0;60;60;60
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1203;SANEAMENTO INTEGRADO, DRENAGEM E TRATAMENTO DE FUNDOS DE VALE;0006;EMPREENDIMENTOS DO ORÇAMENTO PARTICIPATIVO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1203;SANEAMENTO INTEGRADO, DRENAGEM E TRATAMENTO DE FUNDOS DE VALE;0012;SERVIÇOS E OBRAS DE CONTENÇÃO E MANUTENÇÃO EM REDES DE DRENAGEM PLUVIAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0001;Conservação de Vias Urbanas;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0002;Manutenção Preventiva e Corretiva de Pavimento;ÍNDICE DE ATENDIMENTO;PERCENTUAL;0;1000;1000;1000
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0020;E. I. - CONSERVAÇÃO DE VIAS URBANAS (RECAPEAMENTO  ASFÁLTICO  DA  RUA IGUASSU).;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0021;E. I. - CONSERVAÇÃO DE VIAS URBANAS (RECAPEAMENTO  ASFÁLTICO  DA  RUA ITAPEVA).;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0022;E. I. - CONSERVAÇÃO DE VIAS URBANAS (RECAPEAMENTO  ASFÁLTICO  DA  RUA IGUASSU - EMENDA 296).;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0023;E. I. - CONSERVAÇÃO DE VIAS URBANAS (RECAPEAMENTO  ASFÁLTICO  DA  RUA SAQUAREMA).;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0025;E. I. - RESTAURAÇÃO DE VIAS URBANAS - RECAPEAMENTO RUA JACUÍPE, ENTRE RUAS ITAQUERA E ITAPEVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0038;E. - LOA 71 - RECAPEAMENTO DA RUA LAURO FERREIRA - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0039;E. - LOA 72 - RECAPEAMENTO DA RUA TITO GUIMARAES FIGUEIREDO - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0040;E. - LOA 73 - RECAPEAMENTO DA RUA AUSTRIA - NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0041;E. - LOA 74 - RECAPEAMENTO DA RUA ELI SEABRA FILHO - NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0042;E. - LOA 75 - RECAPEAMENTO DA RUA JOSÉ TEÓFILO MARQUES - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0043;E. - LOA 78 - RECAPEAMENTO DA RUA JURUENA - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0044;E. - LOA 79 - RECAPEAMENTO DA RUA DESEMBARGADOR ALMICAR DE CASTRO - BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0045;E. - LOA 80 - RECAPEAMENTO DA RUA OLIMPIO TEIXEIRA GUIMARAES - BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0046;E. - LOA 81 - RECAPEAMENTO DA RUA EUGENIO VIDIGAL AMARO - BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0047;E. - LOA 82 - RECAPEAMENTO DA RUA JOSÉ CLÁUDIO RESENDE - BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0048;E. - LOA 83 - RECAPEAMENTO DA RUA PAULO PIEDADE CAMPOS - NO BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0049;E. - LOA 84 - RECAPEAMENTO DA RUA PROFESSOR ALVINO DE PAULA - BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0050;E. - LOA 85 - RECAPEAMENTO DA RUA JUIZ AQUILES VELLOSO - BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0051;E. - LOA 86 - RECAPEAMENTO DA RUA GERALDO VASCONSELHOS, NO BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0052;E. - LOA 87 - RECAPEAMENTO DA RUA CESÁRIO ALVIM, NO BAIRRO PADRE EUSTÁQUIO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0053;E. - LOA 88 - RECAPEAMENTO DA RUA ISIS MAGALHAES - NO BAIRRO BETANIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0054;E. - LOA 89 - RECAPEAMENTO DA RUA ÚRSULA PAULINO - BAIRRO BETANIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0055;E. - LOA 90 - RECAPEAMENTO DA RUA AUGUSTO JOSÉ DOS SANTOS - BAIRRO BETANIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0056;E. - LOA 98 - RECAPEAMENTO DA RUA ENGENHEIRO ALBERTO PONTES - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0057;E. - LOA 99 - RECAPEAMENTO DA RUA VITÓRIO MAGNAVACCA - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0058;E. - LOA 100 - RECAPEAMENTO DA RUA JOSÉ DO PATROCÍNIO CARNEIRO - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0059;E. - LOA 101 - RECAPEAMENTO DA RUA CRISTIANO MOREIRA SALES, NO BAIRRO ESTORIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0060;E. - LOA 102 - RECAPEAMENTO DA RUA DEPUTADO SEBASTIAO NASCIMENTO COM RUA RAUL MOURAO - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0061;E. - LOA 103 - RECAPEAMENTO DA RUA EDUARDO FRIEIRO - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0062;E. - LOA 104 - RECAPEAMENTO DA RUA MOACYR JOSÉ BERNARDES - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0063;E. - LOA 105 - RECAPEAMENTO DA RUA SILVIO MENECCUTI, NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0064;E. - LOA 106 - RUA JORNALISTA GUILHERME APGÁUA, NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0065;E. - LOA 108 - RECAPEAMENTO DA RUA JOSÉ SILVEIRA - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0066;E. - LOA 109 - RECAPEAMENTO DA AV. SENADOR LIMA GUIMARAES - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0067;E. - LOA 110 - RECAPEAMENTO DA AV. JOSÉ OLIVEIRA VAZ, NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0068;E. - LOA 118 - REACAPEAMENTO DA RUA LUZ - BAIRRO SERRA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0069;E. - LOA 119 - REACAPEAMENTO DA RUA PROFESSOR ARDUÍNO BOLIVAR - BAIRRO SANTO ANTONIO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0070;E. - LOA 120 - RECAPEAMENTO DA RUA BRASILINA FERREIRA DE MELO, NO BAIRRO BETANIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0071;E. - LOA 121 - RECAPEAMENTO DA RUA RAIMUNDO CORREA - BAIRRO SAO PEDRO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0072;E. - LOA 122 - RECAPEAMENTO DA RUA SORAIA FURTADO BRANDAO - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0073;E. - LOA 123 - RECAPEAMENTO DA RUA JUVELINO LACERDA - BAIRRO GOIÁNIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0074;E. - LOA 124 - RECAPEAMENTO DA RUA SENHORA DO PORTO, ENTRE AS RUAS DONA LUCI E DARCILIO DE MIRANDA - BAIRRO PALMEIRAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0075;E. - LOA 125 - RECAPEAMENTO DA RUA NEPOMUCENO - BAIRRO PRADO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0076;E. I. - LOA 154 - RECAPEAMENTO ASFÁLTICO DA RUA EMANUEL - BAIRRO PILAR;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0077;E. I. - LOA 155 - RECAPEAMENTO ASFÁLTICO DA RUA FREIXO - BAIRRO OLARIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0078;E. I. - LOA 156 - RECAPEAMENTO ASFÁLTICO DA RUA PAULO ALVES DE VASCONCELLOS - BAIRRO VALE DO JATOBÁ;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0079;E. I. - LOA 157 - RECAPEAMENTO ASFÁLTICO DA RUA JOAO VERÍSSIMO CARVALHO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0080;E. I. - LOA 158 - RECAPEAMENTO ASFÁLTICO DA RUA DOMÍCIO GABRIEL DE VASCONCELOS - BAIRRO VALE DO JATOBÁ;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0081;E. I. - LOA 159 - RECAPEAMENTO ASFÁLTICO DA RUA CORA CORALINA - BAIRRO SANTA HELENA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0082;E. I. - LOA 160 - RECAPEAMENTO ASFÁLTICO DA RUA PROFESSOR OTÍLIO MACEDO - BAIRRO PILAR;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0083;E. I. - LOA 161 - RECAPEAMENTO ASFÁLTICO DA RUA PROFESSORA ASPASIA AYER - BAIRRO OLARIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0084;E. I. - LOA 162 - RECAPEAMENTO ASFÁLTICO DA RUA NAIR TELLES DOS SANTOS - BAIRRO CASTANHEIRA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0085;E. I. - LOA 260 - PAVIMENTAÇAO ASFÁLTICA NA REGIONAL NORTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0086;E. I. - LOA 263 - PAVIMENTAÇAO ASFÁLTICA NA REGIONAL PAMPULHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0087;E. I. - LOA 427 - RECAPEAMENTO ASFÁLTICO NA REGIONAL NOROESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0089;E. I. - LOA 596 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA CONSERVAÇAO DE VIAS URBANAS NA REGIONAL OESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0090;E. I. - LOA 597 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA CONSERVAÇAO DE VIAS URBANAS NA REGIONAL BARREIRO;Serviços administrativos;Metas administrativas;0;0;0;0
